Unique_ID,State,District,Disease,Cases,Deaths,Year_Week,Month_Approx,disease_clean,Year
JH/DMK/2024/09/302,Jharkhand,Dumka,Chickenpox,5,0,2024-W09,3,Chickenpox,2024
KN/KRW/2024/09/303,Karnataka,Uttar Kannad,Kyasanur Forest Disease,139,1,2024-W09,3,Kyasanur Forest Disease,2024
KN/KRW/2024/09/304,Karnataka,Uttar Kannad,Kyasanur Forest Disease,133,0,2024-W09,3,Kyasanur Forest Disease,2024
KL/ALP/2024/09/305,Kerala,Alappuzha,Acute Diarrheal Disease,22,0,2024-W09,3,Acute Diarrheal Disease,2024
KL/ERN/2024/09/306,Kerala,Ernakulam,Dengue,16,0,2024-W09,3,Dengue,2024
KL/IDK/2024/09/307,Kerala,Idukki,Mumps,6,0,2024-W09,3,Mumps,2024
KL/CNR/2024/09/308,Kerala,Kannur,Mumps,10,0,2024-W09,3,Mumps,2024
KL/KAS/2024/09/309,Kerala,Kasaragod,"Hepatitis (A, B, E)",41,0,2024-W09,3,"Hepatitis (A, B, E)",2024
KL/KTM/2024/09/310,Kerala,Kottayam,Chickenpox,28,0,2024-W09,3,Chickenpox,2024
KL/KOZ/2024/09/311,Kerala,Kozhikode,Mumps,16,0,2024-W09,3,Mumps,2024
KL/MLP/2024/09/312,Kerala,Malappuram,"Hepatitis (A, B, E)",409,3,2024-W09,3,"Hepatitis (A, B, E)",2024
KL/PLK/2024/09/313,Kerala,Palakkad,"Hepatitis (A, B, E)",18,0,2024-W09,3,"Hepatitis (A, B, E)",2024
KL/THI/2024/09/314,Kerala,apuram,Acute Diarrheal Disease,199,0,2024-W09,3,Acute Diarrheal Disease,2024
KL/THI/2024/09/315,Kerala,apuram,Acute Diarrheal Disease,27,0,2024-W09,3,Acute Diarrheal Disease,2024
KL/THI/2024/09/316,Kerala,apuram,Acute Diarrheal Disease,10,1,2024-W09,3,Acute Diarrheal Disease,2024
KL/WYN/2024/09/317,Kerala,Wayanad,Food Poisoning,90,0,2024-W09,3,Food Poisoning,2024
TN/CMB/2024/09/331,Tamil Nadu,Coimbatore,Mumps,15,3,2024-W09,3,Mumps,2024
TN/SLM/2024/09/333,Tamil Nadu,Salem,Mumps,1,4,2024-W09,3,Mumps,2024
TN/TNG/2024/09/334,Tamil Nadu,"Institute, samples",Mumps,2,3,2024-W09,3,Mumps,2024
TN/CMB/2024/09/337,Tamil Nadu,Coimbatore,Measles & Rubella,1,9,2024-W09,3,Measles & Rubella,2024
UP/JAL/2024/09/338,Uttar Pradesh,Jalgaon,Measles & Rubella,8,2,2024-W09,3,Measles & Rubella,2024
BH/SMP/2024/09/340,Bihar,Samastipur,Fever (Unspecified),9,0,2024-W09,3,Fever (Unspecified),2024
GJ/MHS/2024/09/341,Gujarat,Mahesana,Fever with Rash,7,0,2024-W09,3,Fever with Rash,2024
KL/TRC/2024/09/342,Kerala,Thrissur,Mumps,14,0,2024-W09,3,Mumps,2024
AR/PPM/2024/10/347,Arunachal Pradesh,Papum Pare,Rabies,1,1,2024-W10,3,Rabies,2024
AS/SNT/2024/10/348,Assam,Biswanath,"Hepatitis (A, B, E)",25,2,2024-W10,3,"Hepatitis (A, B, E)",2024
AS/GLP/2024/10/349,Assam,Goalpara,"Hepatitis (A, B, E)",28,0,2024-W10,3,"Hepatitis (A, B, E)",2024
AS/UAL/2024/10/350,Assam,Udalguri,Food Poisoning,17,0,2024-W10,3,Food Poisoning,2024
BH/SAR/2024/10/351,Bihar,Saraikela Kharsawan,Measles & Rubella,11,0,2024-W10,3,Measles & Rubella,2024
CT/SUA/2024/10/352,Chhattisgarh,Sukma,Measles & Rubella,93,0,2024-W10,3,Measles & Rubella,2024
CT/SUA/2024/10/353,Chhattisgarh,Sukma,Rash (Unspecified),13,0,2024-W10,3,Rash (Unspecified),2024
GJ/AND/2024/10/354,Gujarat,Anand,Acute Diarrheal Disease,39,0,2024-W10,3,Acute Diarrheal Disease,2024
GJ/AVL/2024/10/355,Gujarat,Arvalli,Acute Diarrheal Disease,17,0,2024-W10,3,Acute Diarrheal Disease,2024
HP/MAN/2024/10/356,Himachal Pradesh,Mandi,"Hepatitis (A, B, E)",11,0,2024-W10,3,"Hepatitis (A, B, E)",2024
KN/KRW/2024/10/357,Karnataka,Uttar Kannad,Kyasanur Forest Disease,2,0,2024-W10,3,Kyasanur Forest Disease,2024
KL/MLP/2024/10/358,Kerala,Malappuram,"Hepatitis (A, B, E)",36,0,2024-W10,3,"Hepatitis (A, B, E)",2024
MP/SGR/2024/10/359,Madhya Pradesh,Sagar,Measles & Rubella,44,0,2024-W10,3,Measles & Rubella,2024
MH/DHL/2024/10/360,Maharashtra,Dhule,Food Poisoning,25,0,2024-W10,3,Food Poisoning,2024
MH/HIN/2024/10/361,Maharashtra,Hingoli,Acute Diarrheal Disease,21,0,2024-W10,3,Acute Diarrheal Disease,2024
MH/KOP/2024/10/362,Maharashtra,Kolhapur,"Hepatitis (A, B, E)",22,0,2024-W10,3,"Hepatitis (A, B, E)",2024
MH/LTR/2024/10/363,Maharashtra,Latur,Food Poisoning,48,0,2024-W10,3,Food Poisoning,2024
MH/NDB/2024/10/364,Maharashtra,Nandurbar,Acute Diarrheal Disease,18,0,2024-W10,3,Acute Diarrheal Disease,2024
MH/NDB/2024/10/365,Maharashtra,Nandurbar,Acute Diarrheal Disease,76,0,2024-W10,3,Acute Diarrheal Disease,2024
MH/SIN/2024/10/366,Maharashtra,Singrauli,Acute Diarrheal Disease,146,0,2024-W10,3,Acute Diarrheal Disease,2024
OR/GJN/2024/10/367,Odisha,Ganjam,Cholera,72,0,2024-W10,3,Cholera,2024
OR/JHA/2024/10/368,Odisha,Jharsuguda,Food Poisoning,53,0,2024-W10,3,Food Poisoning,2024
OR/MAL/2024/10/369,Odisha,Malappuram,Food Poisoning,28,1,2024-W10,3,Food Poisoning,2024
OR/SBP/2024/10/370,Odisha,Sambalpur,Acute Diarrheal Disease,42,0,2024-W10,3,Acute Diarrheal Disease,2024
OR/SUN/2024/10/371,Odisha,Sundargarh,Acute Diarrheal Disease,16,0,2024-W10,3,Acute Diarrheal Disease,2024
RJ/KOT/2024/10/372,Rajasthan,Kottayam,Food Poisoning,104,0,2024-W10,3,Food Poisoning,2024
TN/KRI/2024/10/373,Tamil Nadu,Krishnagiri,Mumps,6,0,2024-W10,3,Mumps,2024
TN/PER/2024/10/374,Tamil Nadu,Perambalur,Dengue,88,0,2024-W10,3,Dengue,2024
TN/TPL/2024/10/375,Tamil Nadu,Tiruchirappalli,Mumps,17,0,2024-W10,3,Mumps,2024
TN/TPL/2024/10/376,Tamil Nadu,Tiruchirappalli,Chickenpox,64,0,2024-W10,3,Chickenpox,2024
TN/TVM/2024/10/377,Tamil Nadu, Tiruvannamalai,Mumps,8,0,2024-W10,3,Mumps,2024
DH/DNH/2024/10/378,Haveli And Daman And Diu,Nagar Haveli,Mumps,6,0,2024-W10,3,Mumps,2024
UP/BAL/2024/10/379,Uttar Pradesh,Balangir,Leptospirosis,3,0,2024-W10,3,Leptospirosis,2024
AR/EKM/2024/10/380,Arunachal Pradesh,East Kameng,Rabies,2,2,2024-W10,3,Rabies,2024
CT/RGN/2024/10/381,Chhattisgarh,Rajnandgaon,Chickenpox,20,0,2024-W10,3,Chickenpox,2024
GO/PNJ/2024/10/382,Goa,North Goa,Kyasanur Forest Disease,6,0,2024-W10,3,Kyasanur Forest Disease,2024
KL/MLP/2024/10/383,Kerala,Malappuram,Food Poisoning,20,0,2024-W10,3,Food Poisoning,2024
AR/PPM/2024/11/386,Arunachal Pradesh,Papum Pare,Mumps,115,0,2024-W11,3,Mumps,2024
AS/SNT/2024/11/387,Assam,Biswanath,Chickenpox,10,0,2024-W11,3,Chickenpox,2024
AS/DHU/2024/11/388,Assam,Dhubri,Measles & Rubella,15,0,2024-W11,3,Measles & Rubella,2024
AS/DBG/2024/11/389,Assam,Dibrugarh,Measles & Rubella,14,0,2024-W11,3,Measles & Rubella,2024
AS/GLP/2024/11/390,Assam,Goalpara,Measles & Rubella,17,0,2024-W11,3,Measles & Rubella,2024
AS/JRT/2024/11/391,Assam,Jorhat,Rabies,1,1,2024-W11,3,Rabies,2024
AS/SBS/2024/11/392,Assam,Charaideo,Fever (Unspecified),8,0,2024-W11,3,Fever (Unspecified),2024
BH/SHS/2024/11/393,Bihar,Sheohar,Fever with Rash,7,0,2024-W11,3,Fever with Rash,2024
BH/VSH/2024/11/394,Bihar,Vaishali,Measles & Rubella,18,0,2024-W11,3,Measles & Rubella,2024
CT/BLS/2024/11/395,Chhattisgarh,Bilaspur,Measles & Rubella,19,0,2024-W11,3,Measles & Rubella,2024
CT/BLS/2024/11/396,Chhattisgarh,Bilaspur,Chickenpox,5,0,2024-W11,3,Chickenpox,2024
CT/DUR/2024/11/397,Chhattisgarh,Durg,Measles & Rubella,23,0,2024-W11,3,Measles & Rubella,2024
GJ/AHM/2024/11/398,Gujarat,Ahmedabad,Acute Diarrheal Disease,17,0,2024-W11,3,Acute Diarrheal Disease,2024
GJ/BHR/2024/11/399,Gujarat,Bharuch,Enteric Fever (Typhoid),59,0,2024-W11,3,Enteric Fever (Typhoid),2024
GJ/JNR/2024/11/400,Gujarat,Jamnagar,Measles & Rubella,10,0,2024-W11,3,Measles & Rubella,2024
GJ/KHD/2024/11/401,Gujarat,Kheda,"Hepatitis (A, B, E)",6,0,2024-W11,3,"Hepatitis (A, B, E)",2024
GJ/KHD/2024/11/402,Gujarat,Kheda,Food Poisoning,22,0,2024-W11,3,Food Poisoning,2024
HP/HPR/2024/11/403,Himachal Pradesh,Hamirpur,Acute Diarrheal Disease,290,0,2024-W11,3,Acute Diarrheal Disease,2024
HP/KNG/2024/11/404,Himachal Pradesh,Kangra,Acute Diarrheal Disease,105,0,2024-W11,3,Acute Diarrheal Disease,2024
JK/PWM/2024/11/405,Jammu and Kashmir,Pulwama,"Hepatitis (A, B, E)",27,0,2024-W11,3,"Hepatitis (A, B, E)",2024
JH/DMK/2024/11/406,Jharkhand,Dumka,Chickenpox,10,0,2024-W11,3,Chickenpox,2024
KN/DVA/2024/11/407,Karnataka,Davangere,Acute Diarrheal Disease,19,1,2024-W11,3,Acute Diarrheal Disease,2024
KN/UDU/2024/11/408,Karnataka,Udupi,Acute Diarrheal Disease,2,0,2024-W11,3,Acute Diarrheal Disease,2024
KL/ERN/2024/11/409,Kerala,Ernakulam,"Hepatitis (A, B, E)",13,0,2024-W11,3,"Hepatitis (A, B, E)",2024
KL/IDK/2024/11/410,Kerala,Idukki,Food Poisoning,11,0,2024-W11,3,Food Poisoning,2024
KL/CNR/2024/11/411,Kerala,Kannur,Food Poisoning,133,0,2024-W11,3,Food Poisoning,2024
KL/KAS/2024/11/412,Kerala,Kasaragod,Mumps,200,0,2024-W11,3,Mumps,2024
KL/KOZ/2024/11/413,Kerala,Kozhikode,"Hepatitis (A, B, E)",57,1,2024-W11,3,"Hepatitis (A, B, E)",2024
KL/MLP/2024/11/414,Kerala,Malappuram,"Hepatitis (A, B, E)",6,0,2024-W11,3,"Hepatitis (A, B, E)",2024
KL/MLP/2024/11/415,Kerala,Malappuram,Acute Diarrheal Disease,10,0,2024-W11,3,Acute Diarrheal Disease,2024
KL/MLP/2024/11/416,Kerala,Malappuram,Dengue,10,0,2024-W11,3,Dengue,2024
KL/PLK/2024/11/417,Kerala,Palakkad,"Hepatitis (A, B, E)",15,0,2024-W11,3,"Hepatitis (A, B, E)",2024
MP/ASH/2024/11/418,Madhya Pradesh,Ashoknagar,Food Poisoning,7,0,2024-W11,3,Food Poisoning,2024
MP/BAD/2024/11/419,Madhya Pradesh,Barwani,Food Poisoning,11,0,2024-W11,3,Food Poisoning,2024
MP/CDW/2024/11/420,Madhya Pradesh,Chhindwara,Chickenpox,18,0,2024-W11,3,Chickenpox,2024
MP/GUN/2024/11/421,Madhya Pradesh,Guna,Measles & Rubella,6,0,2024-W11,3,Measles & Rubella,2024
MP/GUN/2024/11/422,Madhya Pradesh,Guna,Measles & Rubella,6,0,2024-W11,3,Measles & Rubella,2024
MP/INR/2024/11/423,Madhya Pradesh,Indore,Acute Diarrheal Disease,10,0,2024-W11,3,Acute Diarrheal Disease,2024
MP/SVP/2024/11/424,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,7,0,2024-W11,3,Acute Diarrheal Disease,2024
MP/UIJ/2024/11/425,Madhya Pradesh,Ujjain,Mumps,5,0,2024-W11,3,Mumps,2024
MH/AMR/2024/11/426,Maharashtra,Amravati,Malaria,64,0,2024-W11,3,Malaria,2024
MH/DHL/2024/11/427,Maharashtra,Dhule,Acute Diarrheal Disease,118,0,2024-W11,3,Acute Diarrheal Disease,2024
MH/GAD/2024/11/428,Maharashtra,Gadchiroli,Malaria,34,1,2024-W11,3,Malaria,2024
MH/GAD/2024/11/429,Maharashtra,Gadchiroli,Malaria,249,1,2024-W11,3,Malaria,2024
MH/JLN/2024/11/430,Maharashtra,Jalna,Acute Diarrheal Disease,33,0,2024-W11,3,Acute Diarrheal Disease,2024
MH/KOP/2024/11/431,Maharashtra,Kolhapur,Acute Diarrheal Disease,41,0,2024-W11,3,Acute Diarrheal Disease,2024
MH/LTR/2024/11/432,Maharashtra,Latur,Dengue,5,0,2024-W11,3,Dengue,2024
MH/NGP/2024/11/433,Maharashtra,Nagpur,Acute Diarrheal Disease,22,0,2024-W11,3,Acute Diarrheal Disease,2024
MH/NGP/2024/11/434,Maharashtra,Nagpur,Acute Diarrheal Disease,13,0,2024-W11,3,Acute Diarrheal Disease,2024
MH/OSM/2024/11/435,Maharashtra,Osmanabad,Chikungunya,10,0,2024-W11,3,Chikungunya,2024
MH/OSM/2024/11/436,Maharashtra,Osmanabad,Dengue,7,0,2024-W11,3,Dengue,2024
MN/BSN/2024/11/437,Manipur,Bishnupur,Animal Bites,1,1,2024-W11,3,Animal Bites,2024
MG/JTH/2024/11/438,Meghalaya,Hills,Food Poisoning,3,1,2024-W11,3,Food Poisoning,2024
MG/WKH/2024/11/439,Meghalaya,Hills,Measles & Rubella,30,0,2024-W11,3,Measles & Rubella,2024
MZ/AIE/2024/11/440,Mizoram,Aizawl,Enteric Fever (Typhoid),11,1,2024-W11,3,Enteric Fever (Typhoid),2024
MZ/AIE/2024/11/441,Mizoram,Aizawl,Acute Diarrheal Disease,59,1,2024-W11,3,Acute Diarrheal Disease,2024
OR/BAG/2024/11/442,Odisha,Bargarh,Acute Diarrheal Disease,15,0,2024-W11,3,Acute Diarrheal Disease,2024
OR/BHD/2024/11/443,Odisha,Bhadrak,Acute Diarrheal Disease,26,0,2024-W11,3,Acute Diarrheal Disease,2024
OR/GJM/2024/11/444,Odisha,Ganjam,Measles & Rubella,6,0,2024-W11,3,Measles & Rubella,2024
OR/JAG/2024/11/445,Odisha,Jagatsinghap ur,Acute Diarrheal Disease,27,0,2024-W11,3,Acute Diarrheal Disease,2024
OR/KEN/2024/11/446,Odisha,Kendujhar,Food Poisoning,39,0,2024-W11,3,Food Poisoning,2024
OR/KPT/2024/11/447,Odisha,Koraput,Acute Diarrheal Disease,20,0,2024-W11,3,Acute Diarrheal Disease,2024
OR/MBJ/2024/11/448,Odisha,Mayurbhanj,Acute Diarrheal Disease,20,0,2024-W11,3,Acute Diarrheal Disease,2024
TN/NMK/2024/11/449,Tamil Nadu,Namakkal,Mumps,8,0,2024-W11,3,Mumps,2024
TN/SIV/2024/11/450,Tamil Nadu,Sivaganga,Acute Diarrheal Disease,3,1,2024-W11,3,Acute Diarrheal Disease,2024
TN/TVL/2024/11/451,Tamil Nadu,Thiruvallur,Mumps,22,0,2024-W11,3,Mumps,2024
TN/TVR/2024/11/452,Tamil Nadu,Thiruvarur,Acute Diarrheal Disease,27,0,2024-W11,3,Acute Diarrheal Disease,2024
UP/JYO/2024/11/453,Uttar Pradesh,Amroha,Food Poisoning,26,0,2024-W11,3,Food Poisoning,2024
WB/HWR/2024/11/454,West Bengal,Howrah,Acute Diarrheal Disease,40,0,2024-W11,3,Acute Diarrheal Disease,2024
AP/VKP/2024/11/455,Andhra Pradesh,Visakhapatnam,Acute Diarrheal Disease,11,0,2024-W11,3,Acute Diarrheal Disease,2024
AP/GNT/2024/11/456,Andhra Pradesh,Bapatla,Acute Diarrheal Disease,205,1,2024-W11,3,Acute Diarrheal Disease,2024
AS/GLP/2024/12/462,Assam,Goalpara,"Hepatitis (A, B, E)",40,0,2024-W12,3,"Hepatitis (A, B, E)",2024
AS/KMR/2024/12/463,Assam,Kamrup,Rabies,1,1,2024-W12,3,Rabies,2024
AS/KMR/2024/12/464,Assam,Kamrup,Chickenpox,8,0,2024-W12,3,Chickenpox,2024
AS/LKM/2024/12/465,Assam,Lakhimpur,Chickenpox,6,0,2024-W12,3,Chickenpox,2024
BH/GYA/2024/12/466,Bihar,Gaya,Measles & Rubella,5,0,2024-W12,3,Measles & Rubella,2024
BH/MBN/2024/12/467,Bihar,Madhubani,Measles & Rubella,12,0,2024-W12,3,Measles & Rubella,2024
BH/SMP/2024/12/468,Bihar,Samastipur,Rash (Unspecified),28,0,2024-W12,3,Rash (Unspecified),2024
CT/RPR/2024/12/469,Chhattisgarh,Raipur,Acute Diarrheal Disease,14,0,2024-W12,3,Acute Diarrheal Disease,2024
CT/SUA/2024/12/470,Chhattisgarh,Sukma,Measles & Rubella,15,0,2024-W12,3,Measles & Rubella,2024
GJ/AHM/2024/12/471,Gujarat,Ahmedabad,Acute Diarrheal Disease,9,0,2024-W12,3,Acute Diarrheal Disease,2024
GJ/DBD/2024/12/472,Gujarat,Dwarka,Food Poisoning,50,0,2024-W12,3,Food Poisoning,2024
GJ/RJK/2024/12/473,Gujarat,Rajkot,Acute Diarrheal Disease,222,0,2024-W12,3,Acute Diarrheal Disease,2024
HP/MAN/2024/12/474,Himachal Pradesh,Mandi,"Hepatitis (A, B, E)",88,0,2024-W12,3,"Hepatitis (A, B, E)",2024
JK/JMU/2024/12/475,Jammu and Kashmir,Jammu,"Hepatitis (A, B, E)",5,0,2024-W12,3,"Hepatitis (A, B, E)",2024
JH/ESI/2024/12/476,Jharkhand,East Singhbum,Chickenpox,22,0,2024-W12,3,Chickenpox,2024
JH/WSI/2024/12/477,Jharkhand,Singhbhum,Fever with Rash,12,0,2024-W12,3,Fever with Rash,2024
KN/CKR/2024/12/478,Karnataka,Chikkaballapura,Chikungunya,17,0,2024-W12,3,Chikungunya,2024
KN/GDG/2024/12/479,Karnataka,Gadag,Dengue,45,0,2024-W12,3,Dengue,2024
KN/RCR/2024/12/480,Karnataka,Raichur,Food Poisoning,69,0,2024-W12,3,Food Poisoning,2024
KL/ERN/2024/12/481,Kerala,Ernakulam,"Hepatitis (A, B, E)",7,0,2024-W12,3,"Hepatitis (A, B, E)",2024
KL/ERN/2024/12/482,Kerala,Ernakulam,"Hepatitis (A, B, E)",10,0,2024-W12,3,"Hepatitis (A, B, E)",2024
KL/ERN/2024/12/483,Kerala,Ernakulam,"Hepatitis (A, B, E)",13,0,2024-W12,3,"Hepatitis (A, B, E)",2024
KL/KTN/2024/12/484,Kerala,Katni,Chickenpox,8,0,2024-W12,3,Chickenpox,2024
KL/PLK/2024/12/485,Kerala,Palakkad,Acute Diarrheal Disease,25,0,2024-W12,3,Acute Diarrheal Disease,2024
KL/PLK/2024/12/486,Kerala,Palakkad,Dengue,26,0,2024-W12,3,Dengue,2024
KL/PLK/2024/12/487,Kerala,Palakkad,Acute Diarrheal Disease,19,0,2024-W12,3,Acute Diarrheal Disease,2024
KL/PLK/2024/12/488,Kerala,Palakkad,Mumps,42,0,2024-W12,3,Mumps,2024
MP/KHR/2024/12/489,Madhya Pradesh,Khargone,Cholera,44,0,2024-W12,3,Cholera,2024
MP/KHR/2024/12/490,Madhya Pradesh,Khargone,Leptospirosis,6,0,2024-W12,3,Leptospirosis,2024
MP/UMR/2024/12/491,Madhya Pradesh,Umaria,Scrub Typhus,23,2,2024-W12,3,Scrub Typhus,2024
MH/AKL/2024/12/492,Maharashtra,Akola,Dengue,26,0,2024-W12,3,Dengue,2024
MH/AMR/2024/12/493,Maharashtra,Amravati,Dengue,64,0,2024-W12,3,Dengue,2024
MH/OSM/2024/12/494,Maharashtra,Osmanabad,Dengue,6,1,2024-W12,3,Dengue,2024
MH/OSM/2024/12/495,Maharashtra,Osmanabad,Chikungunya,15,0,2024-W12,3,Chikungunya,2024
MG/EKH/2024/12/496,Meghalaya,East Khasi Hills,Acute Diarrheal Disease,35,0,2024-W12,3,Acute Diarrheal Disease,2024
MZ/CHM/2024/12/497,Mizoram,Chamarajanagar,Measles & Rubella,12,0,2024-W12,3,Measles & Rubella,2024
OR/DNK/2024/12/498,Odisha,Dhenkanal,Acute Diarrheal Disease,44,0,2024-W12,3,Acute Diarrheal Disease,2024
OR/SBP/2024/12/499,Odisha,Sambalpur,Acute Diarrheal Disease,290,0,2024-W12,3,Acute Diarrheal Disease,2024
RJ/PGR/2024/12/500,Rajasthan,Pauri Garhwal,Mumps,15,0,2024-W12,3,Mumps,2024
TN/CMB/2024/12/501,Tamil Nadu,Coimbatore,Mumps,17,0,2024-W12,3,Mumps,2024
TN/NMK/2024/12/502,Tamil Nadu,Namakkal,Mumps,8,0,2024-W12,3,Mumps,2024
TN/NMK/2024/12/503,Tamil Nadu,Namakkal,Mumps,13,0,2024-W12,3,Mumps,2024
TN/TVR/2024/12/504,Tamil Nadu,Thiruvarur,Chickenpox,18,0,2024-W12,3,Chickenpox,2024
TN/NGR/2024/12/505,Tamil Nadu,The Nilgiris,Mumps,11,0,2024-W12,3,Mumps,2024
TN/TPL/2024/12/506,Tamil Nadu,Tiruchirappalli,Mumps,27,0,2024-W12,3,Mumps,2024
TN/TPT/2024/12/507,Tamil Nadu,Tirupati,Measles & Rubella,12,0,2024-W12,3,Measles & Rubella,2024
UP/ADK/2024/12/508,Uttar Pradesh,Ambedkar Nagar,Fever (Unspecified),12,0,2024-W12,3,Fever (Unspecified),2024
UP/BAL/2024/12/509,Uttar Pradesh,Balangir,Rash (Unspecified),12,0,2024-W12,3,Rash (Unspecified),2024
WB/BRB/2024/12/510,West Bengal,Birbhum,Acute Diarrheal Disease,130,0,2024-W12,3,Acute Diarrheal Disease,2024
CT/BLD/2024/12/511,Chhattisgarh,Balod,Chickenpox,20,0,2024-W12,3,Chickenpox,2024
CT/RPR/2024/12/512,Chhattisgarh,Raipur,Acute Diarrheal Disease,118,0,2024-W12,3,Acute Diarrheal Disease,2024
GJ/JNR/2024/12/513,Gujarat,Jamnagar,Measles & Rubella,11,0,2024-W12,3,Measles & Rubella,2024
KL/ERN/2024/12/514,Kerala,Ernakulam,"Hepatitis (A, B, E)",7,0,2024-W12,3,"Hepatitis (A, B, E)",2024
AP/GNT/2024/12/518,Andhra Pradesh,Bapatla,Acute Diarrheal Disease,23,0,2024-W13,4,Acute Diarrheal Disease,2024
AP/CTR/2024/12/519,Andhra Pradesh,Chittoor,Food Poisoning,12,0,2024-W13,4,Food Poisoning,2024
AS/DAR/2024/12/520,Assam,Darrang,Rabies,1,1,2024-W13,4,Rabies,2024
AS/KMR/2024/12/521,Assam,Kamrup,Food Poisoning,66,0,2024-W13,4,Food Poisoning,2024
AS/KAD/2024/12/522,Assam,Karbi Anglong,Acute Diarrheal Disease,27,0,2024-W13,4,Acute Diarrheal Disease,2024
AS/KOK/2024/12/523,Assam,Kokrajhar,Measles & Rubella,9,0,2024-W13,4,Measles & Rubella,2024
AS/MAJ/2024/12/524,Assam,Majuli,Food Poisoning,52,0,2024-W13,4,Food Poisoning,2024
BH/KGR/2024/12/525,Bihar,Khagaria,Measles & Rubella,5,0,2024-W13,4,Measles & Rubella,2024
GJ/COU/2024/12/526,Gujarat,Chhota Udepur,Acute Diarrheal Disease,50,0,2024-W13,4,Acute Diarrheal Disease,2024
GJ/KUC/2024/12/527,Gujarat,Kachchh,Measles & Rubella,8,0,2024-W13,4,Measles & Rubella,2024
GJ/SRT/2024/12/528,Gujarat,Surat,Cholera,60,0,2024-W13,4,Cholera,2024
JK/JMU/2024/12/529,Jammu and Kashmir,Jammu,Mumps,5,0,2024-W13,4,Mumps,2024
JK/KTU/2024/12/530,Jammu and Kashmir,Kathua,Mumps,8,0,2024-W13,4,Mumps,2024
JH/ESI/2024/12/531,Jharkhand,East Singhbum,Acute Diarrheal Disease,25,0,2024-W13,4,Acute Diarrheal Disease,2024
KN/BAU/2024/12/532,Karnataka,Urban,Acute Diarrheal Disease,5,0,2024-W13,4,Acute Diarrheal Disease,2024
KN/CKM/2024/12/533,Karnataka,Chikkamagaluru,Acute Diarrheal Disease,65,0,2024-W13,4,Acute Diarrheal Disease,2024
KN/HAV/2024/12/534,Karnataka,Haveri,Acute Diarrheal Disease,24,0,2024-W13,4,Acute Diarrheal Disease,2024
KL/MLP/2024/12/535,Kerala,Malappuram,"Hepatitis (A, B, E)",254,0,2024-W13,4,"Hepatitis (A, B, E)",2024
KL/PLK/2024/12/536,Kerala,Palakkad,Acute Diarrheal Disease,29,0,2024-W13,4,Acute Diarrheal Disease,2024
MP/NSP/2024/12/537,Madhya Pradesh,Narsinghpur,Chickenpox,5,0,2024-W13,4,Chickenpox,2024
MP/UMR/2024/12/538,Madhya Pradesh,Umaria,Chickenpox,5,0,2024-W13,4,Chickenpox,2024
MH/AKL/2024/12/539,Maharashtra,Akola,"Hepatitis (A, B, E)",96,0,2024-W13,4,"Hepatitis (A, B, E)",2024
OD/AGL/2024/12/540,Odisha,Angul,Acute Diarrheal Disease,20,0,2024-W13,4,Acute Diarrheal Disease,2024
OD/BAG/2024/12/541,Odisha,Bargarh,Fever (Unspecified),15,0,2024-W13,4,Fever (Unspecified),2024
OD/KPT/2024/12/542,Odisha,Koraput,Fever with Rash,8,0,2024-W13,4,Fever with Rash,2024
PC/PON/2024/12/543,Puducherry,Pondicherry,Cholera,28,0,2024-W13,4,Cholera,2024
TN/PUD/2024/12/544,Tamil Nadu,Pudukkottai,Mumps,17,0,2024-W13,4,Mumps,2024
TN/TVR/2024/12/545,Tamil Nadu,Thiruvarur,Fever (Unspecified),10,0,2024-W13,4,Fever (Unspecified),2024
BH/BHJ/2024/12/546,Bihar,Bhojpur,Measles & Rubella,6,0,2024-W13,4,Measles & Rubella,2024
KL/MLP/2024/12/547,Kerala,Malappuram,Fever (Unspecified),1,0,2024-W13,4,Fever (Unspecified),2024
KL/MLP/2024/12/548,Kerala,Malappuram,"Hepatitis (A, B, E)",19,0,2024-W13,4,"Hepatitis (A, B, E)",2024
KL/PTH/2024/12/549,Kerala,Pathanamthitta,Chickenpox,26,0,2024-W13,4,Chickenpox,2024
AP/GNT/2024/14/553,Andhra Pradesh,Bapatla,Fever (Unspecified),58,0,2024-W14,4,Fever (Unspecified),2024
AS/SBS/2024/14/554,Assam,Charaideo,Food Poisoning,5,2,2024-W14,4,Food Poisoning,2024
AS/GLP/2024/14/555,Assam,Goalpara,Measles & Rubella,11,0,2024-W14,4,Measles & Rubella,2024
BH/PTN/2024/14/556,Bihar,Patna,Fever (Unspecified),9,0,2024-W14,4,Fever (Unspecified),2024
BH/SMP/2024/14/557,Bihar,Samastipur,Fever (Unspecified),12,0,2024-W14,4,Fever (Unspecified),2024
BH/SMP/2024/14/558,Bihar,Samastipur,Fever with Rash,12,0,2024-W14,4,Fever with Rash,2024
BH/SMP/2024/14/559,Bihar,Samastipur,Measles & Rubella,5,0,2024-W14,4,Measles & Rubella,2024
CT/BLS/2024/14/560,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,10,0,2024-W14,4,Acute Diarrheal Disease,2024
CT/JAN/2024/14/561,Chhattisgarh,Champa,Acute Diarrheal Disease,37,0,2024-W14,4,Acute Diarrheal Disease,2024
